x0,y0,x1,y1,score,label
4971,3960,5008,4004,0.8169,1
4953,4102,4992,4150,0.8115,1
4971,3690,5009,3726,0.7974,1
4810,3862,4856,3906,0.7949,1
4844,4121,4887,4174,0.7954,1
4784,3788,4833,3816,0.7354,1
5178,3740,5212,3780,0.7827,1
4831,3824,4878,3866,0.79,1
4858,4188,4892,4238,0.7876,1
4975,3805,5011,3839,0.7534,1
5214,3732,5242,3763,0.7407,1
5119,3771,5150,3804,0.7427,1
5069,3779,5108,3811,0.7256,1
4938,4054,4989,4092,0.752,1
5133,4041,5170,4071,0.4497,2
4921,4014,4960,4050,0.7412,1
4862,4050,4911,4095,0.7397,1
4893,3926,4937,3956,0.7285,1
5168,3855,5196,3881,0.7295,1
5132,3946,5158,3980,0.7148,1
4918,4162,4955,4204,0.7339,1
5142,3734,5177,3775,0.6602,1
4757,4083,4787,4120,0.7183,1
5067,3896,5097,3920,0.4988,1
5172,4048,5209,4080,0.4272,1
5188,3955,5213,3992,0.6348,1
4894,3859,4932,3901,0.6802,1
4875,3766,4903,3801,0.6553,1
4753,3988,4789,4017,0.6592,1
4778,4122,4807,4166,0.6162,1
5250,4030,5268,4052,0.4785,3
4944,4189,4994,4235,0.6226,1
4948,3744,4982,3770,0.5112,1
4976,3763,5004,3799,0.5928,1
4821,3984,4846,4008,0.5854,1
4819,4028,4878,4095,0.5801,1
4984,4010,5015,4036,0.5479,1
5014,3966,5042,3996,0.4485,1
5238,3889,5267,3928,0.4265,1
4967,3922,4994,3945,0.3662,1
4816,4060,4851,4100,0.52,1
5012,3942,5036,3964,0.4819,1
4911,3954,4949,3982,0.3694,1
4792,3982,4819,4008,0.4585,1
5063,3973,5091,3992,0.2744,1
5092,3739,5122,3765,0.3911,1
4851,3916,4871,3936,0.3992,1
4754,3922,4772,3951,0.3948,1
5144,3884,5170,3914,0.3027,1
5087,4001,5104,4018,0.2312,1
4920,3813,4956,3849,0.261,1
5239,4042,5257,4066,0.2581,-100
4825,4029,4873,4066,0.2502,1
5206,4180,5233,4222,0.2418,2
5150,3963,5174,3986,0.215,1
5048,3767,5083,3790,0.1855,1
5110,3948,5138,3975,0.1866,1
4996,3917,5028,3944,0.1862,1
5229,3940,5252,3968,0.1675,-100
5434,3979,5489,4042,0.8716,1
5276,3717,5328,3766,0.8276,1
5687,4060,5734,4102,0.8271,1
5354,3948,5393,3987,0.8154,1
5429,3762,5461,3804,0.8135,1
5387,3860,5438,3909,0.8062,1
5583,3767,5638,3817,0.7319,2
5569,3912,5604,3956,0.7959,1
5732,3981,5777,4024,0.7935,1
5383,4146,5421,4180,0.7842,1
5534,4007,5576,4046,0.7876,1
5732,4040,5776,4082,0.7856,1
5490,4053,5542,4116,0.7744,1
5690,3954,5728,3993,0.7686,1
5655,3808,5686,3845,0.7373,1
5705,3889,5740,3924,0.7612,1
5458,4089,5489,4130,0.7373,1
5281,4086,5318,4130,0.5132,1
5627,3817,5654,3853,0.7402,1
5282,4028,5312,4071,0.71,1
5469,3825,5513,3861,0.7251,1
5331,3774,5362,3814,0.7144,1
5391,3960,5434,4002,0.7334,1
5626,4128,5653,4168,0.7114,1
5576,4065,5610,4092,0.5503,1
5520,3841,5544,3886,0.7031,1
5602,3920,5625,3954,0.7222,1
5412,3894,5464,3948,0.7231,1
5704,3865,5730,3894,0.7129,1
5482,3938,5514,3974,0.7124,1
5460,3783,5505,3821,0.6709,1
5471,4037,5502,4071,0.7012,1
5728,3857,5750,3891,0.6567,1
5529,3980,5556,4006,0.6606,1
5563,3764,5585,3786,0.3923,1
5456,3940,5488,3980,0.6729,1
5610,3719,5657,3762,0.667,2
5676,3920,5708,3968,0.647,1
5576,4016,5595,4056,0.5938,1
5455,4164,5490,4222,0.3994,1
5259,3763,5285,3786,0.2988,1
5414,4064,5457,4094,0.6108,1
5577,4121,5613,4165,0.5723,1
5735,3953,5765,3985,0.5928,1
5364,4065,5405,4109,0.5806,1
5352,4060,5385,4101,0.5391,1
5358,3753,5397,3789,0.5122,1
5308,3958,5337,3985,0.4417,1
5332,4002,5363,4082,0.4534,2
5272,4196,5294,4214,0.2236,1
5591,3894,5625,3923,0.4832,1
5311,3821,5337,3838,0.4084,1
5654,4104,5682,4137,0.4023,2
5746,3774,5780,3811,0.3411,1
5576,3833,5605,3879,0.3438,2
5360,3787,5376,3816,0.1926,1
5320,4042,5338,4078,0.2712,2
5501,3713,5523,3745,0.2455,1
5273,4172,5302,4192,0.2008,2
5551,3912,5572,3951,0.26,1
5321,3822,5347,3839,0.2477,-100
5390,3985,5412,4003,0.1602,1
5467,3906,5496,3932,0.1696,1
5423,4136,5450,4164,0.1613,1
5300,3773,5316,3796,0.1705,-100
5546,3715,5578,3745,0.1649,-100
6047,3882,6088,3926,0.8594,1
5838,3755,5882,3797,0.8501,1
6097,3926,6136,3974,0.8394,1
5892,3832,5943,3886,0.8325,1
6075,4156,6116,4195,0.8184,1
6140,4029,6190,4068,0.8262,1
5876,3974,5924,4029,0.8213,1
5794,4085,5836,4126,0.812,1
6161,3730,6204,3783,0.812,1
6113,3724,6157,3775,0.8013,1
5879,4041,5920,4084,0.7729,1
6192,3755,6236,3791,0.7886,1
6159,3827,6202,3868,0.7876,1
6137,4105,6182,4141,0.7827,1
6252,3982,6292,4018,0.7827,1
6233,4053,6271,4094,0.7803,1
6166,3993,6207,4036,0.7808,1
6218,3718,6254,3755,0.7729,1
6052,3974,6095,4014,0.7676,1
5926,3879,5964,3913,0.7627,1
6106,4056,6140,4098,0.7573,1
6054,3941,6095,3978,0.7539,1
5770,3694,5816,3723,0.7363,1
5940,4102,5973,4150,0.5767,1
6069,4048,6098,4072,0.7163,1
6182,4130,6214,4168,0.7275,1
6044,3816,6068,3842,0.707,1
5901,4095,5939,4140,0.7134,1
5994,3891,6027,3922,0.7188,1
6144,3854,6226,3909,0.6553,1
5995,3790,6021,3820,0.6538,1
6187,3912,6223,3956,0.7007,1
5836,3693,5876,3733,0.6289,1
6177,3784,6214,3816,0.6582,1
5841,3991,5864,4028,0.6064,1
6189,4165,6228,4199,0.6396,1
5968,3886,6005,3937,0.5767,1
6039,4097,6068,4118,0.5952,1
6007,4173,6028,4195,0.5186,1
5932,3697,5972,3739,0.5933,1
5887,3806,5915,3839,0.5244,1
5782,3764,5806,3793,0.332,1
6225,4020,6255,4056,0.5,1
6271,4194,6303,4227,0.488,1
6152,3782,6180,3813,0.4451,1
6132,3824,6160,3846,0.4163,1
6136,3995,6170,4023,0.4209,1
6165,3925,6188,3962,0.366,1
5992,3990,6013,4032,0.2993,2
6026,4003,6052,4028,0.3713,1
6128,4179,6169,4215,0.3667,1
6088,3760,6116,3800,0.3584,1
6104,4024,6136,4056,0.3638,1
5915,3790,5952,3828,0.3569,1
5991,3766,6013,3794,0.2705,1
6218,4024,6240,4057,0.2695,1
6693,3746,6746,3782,0.8447,1
6417,3844,6462,3884,0.8232,1
6494,3754,6536,3801,0.8301,1
6536,3771,6581,3818,0.8286,1
6514,4056,6558,4090,0.8179,1
6560,3900,6599,3934,0.7969,1
6676,3782,6724,3818,0.8174,1
6412,3730,6466,3775,0.8169,1
6722,4166,6766,4218,0.8145,1
6275,3908,6314,3941,0.7681,1
6374,3735,6408,3782,0.8057,1
6776,3938,6821,3978,0.7969,1
6389,4070,6428,4115,0.7773,1
6468,4149,6519,4196,0.7949,1
6478,3709,6515,3752,0.7827,1
6570,3951,6604,3991,0.7837,1
6313,4064,6353,4104,0.7832,1
6446,4191,6484,4221,0.7646,1
6755,3763,6796,3796,0.7788,1
6315,3695,6354,3726,0.7632,1
6729,3816,6761,3868,0.7637,1
6542,4168,6582,4216,0.769,1
6570,4102,6612,4126,0.7568,1
6702,4151,6736,4188,0.7617,1
6366,4051,6394,4100,0.7354,1
6328,4038,6359,4083,0.7534,1
6754,4098,6787,4118,0.6709,1
6602,4028,6644,4063,0.7314,1
6660,3937,6686,3962,0.7007,1
6655,3862,6686,3910,0.4739,2
6773,3827,6811,3867,0.71,1
6650,4063,6677,4088,0.707,1
6597,3844,6618,3876,0.6445,1
6685,4130,6716,4155,0.689,1
6775,4004,6804,4036,0.6182,1
6648,4111,6679,4143,0.6567,1
6552,3740,6575,3774,0.6587,1
6780,4165,6811,4190,0.6338,1
6462,3776,6488,3825,0.6265,1
6561,3988,6596,4024,0.6294,1
6604,4174,6646,4226,0.6128,1
6734,3976,6762,4017,0.5356,2
6345,3871,6367,3902,0.4402,1
6701,4063,6730,4116,0.5669,1
6527,3838,6559,3867,0.5859,1
6326,4165,6354,4208,0.5708,1
6689,3873,6728,3911,0.521,1
6621,4082,6646,4120,0.2949,2
6406,4028,6442,4059,0.4465,1
6758,3796,6784,3817,0.4233,1
6589,3823,6614,3845,0.4373,1
6417,3992,6462,4022,0.4023,1
6437,3922,6467,3967,0.2695,2
6589,3741,6604,3789,0.2971,2
6476,3872,6520,3900,0.3044,1
6610,4071,6630,4082,0.1663,1
6447,3696,6476,3729,0.2959,1
6462,4112,6493,4144,0.2798,1
6762,3908,6809,3943,0.2268,1
6493,3896,6525,3914,0.1897,1
6414,3997,6442,4020,0.1998,1
6883,3730,6929,3768,0.8276,1
7236,3740,7274,3770,0.8223,1
6864,4181,6911,4228,0.8193,1
7058,3825,7090,3857,0.8022,1
6956,3929,7005,3975,0.7686,1
7256,4107,7296,4139,0.7788,1
7073,4037,7113,4070,0.6045,1
6951,3812,6985,3853,0.7686,1
7220,4166,7258,4202,0.7729,1
6832,3850,6866,3890,0.5405,2
7181,3747,7214,3778,0.7612,1
7005,4128,7027,4162,0.6821,1
6820,3720,6857,3760,0.749,1
7076,3762,7110,3795,0.7412,1
7224,4082,7255,4107,0.6128,1
6960,3721,6993,3759,0.7437,1
6872,4094,6896,4134,0.7407,1
6902,3916,6935,3948,0.728,1
7155,4048,7178,4077,0.5132,1
7121,3697,7162,3730,0.7402,1
6928,4168,6952,4211,0.7236,1
7140,3873,7166,3895,0.4714,1
7214,3695,7246,3743,0.709,1
6828,3766,6867,3814,0.7031,1
6832,4038,6857,4086,0.502,2
6795,3693,6838,3743,0.6929,1
6998,3806,7034,3834,0.6895,1
6925,4099,6966,4148,0.6724,1
7130,4010,7159,4034,0.6182,1
6896,3808,6922,3837,0.6816,1
7175,3928,7198,3951,0.6211,2
7010,3849,7032,3872,0.4722,1
7125,3988,7148,4012,0.6265,1
7180,4048,7211,4082,0.3516,2
6834,3915,6854,3962,0.4592,2
7158,3747,7184,3778,0.6465,1
7078,3712,7126,3752,0.645,1
7034,4175,7054,4201,0.6216,1
7012,3742,7034,3778,0.6094,1
6828,4142,6855,4168,0.6108,1
6902,4013,6937,4057,0.5938,1
7296,3734,7330,3766,0.605,1
6860,4156,6892,4179,0.5464,1
7030,3714,7053,3738,0.5654,1
7070,3995,7105,4035,0.4258,1
6798,4123,6839,4150,0.4709,1
6820,3883,6847,3909,0.5054,1
7163,3983,7195,4019,0.5171,1
7196,4170,7217,4202,0.3208,1
7116,3776,7157,3809,0.4087,1
7029,3701,7063,3730,0.3765,1
7179,3786,7223,3821,0.3513,1
6831,4165,6858,4189,0.3069,1
6804,4066,6819,4102,0.2467,2
7073,4180,7095,4214,0.2114,1
7134,3846,7154,3867,0.2158,1
7000,3789,7032,3811,0.2047,1
7602,3894,7654,3936,0.8599,1
7699,3750,7737,3806,0.8442,1
7536,3715,7583,3764,0.8384,1
7524,4142,7566,4186,0.8242,1
7344,4079,7387,4119,0.6533,1
7794,3908,7838,3954,0.8076,1
7718,3864,7757,3916,0.7715,1
7398,4170,7438,4204,0.7773,1
7794,4109,7826,4146,0.7773,1
7758,4047,7792,4082,0.7715,1
7329,4186,7362,4222,0.7573,1
7652,3745,7689,3777,0.7212,1
7566,3866,7587,3898,0.6416,1
7606,4180,7654,4218,0.6709,1
7657,3928,7689,3952,0.6382,2
7534,3906,7568,3946,0.5649,1
7296,3750,7348,3790,0.6558,1
7475,3827,7516,3856,0.491,1
7582,4146,7612,4170,0.5054,1
7400,3970,7423,3993,0.2305,2
7452,3985,7468,4009,0.4326,2
7668,3858,7704,3895,0.6401,1
7386,4001,7408,4042,0.604,2
7404,3773,7439,3824,0.3562,2
7776,3990,7800,4029,0.6045,1
7463,3880,7484,3952,0.5894,2
7606,4142,7632,4171,0.5552,2
7484,3719,7516,3757,0.5166,1
7717,3815,7754,3846,0.5796,1
7688,4139,7718,4183,0.4167,2
7792,4192,7814,4214,0.4915,1
7426,3986,7443,4010,0.449,2
7800,3705,7822,3745,0.3049,1
7484,4166,7512,4199,0.4409,1
7301,4176,7340,4207,0.4983,1
7386,3739,7420,3772,0.269,1
7598,4054,7618,4086,0.3257,2
7513,4191,7548,4236,0.4846,1
7764,3897,7794,3924,0.4006,2
7380,4052,7404,4078,0.2194,1
7628,3751,7655,3773,0.2986,1
7587,3934,7602,3965,0.1741,2
7430,3715,7449,3737,0.171,-100
7407,3774,7435,3800,0.1637,-100
8017,4030,8045,4072,0.7983,1
8076,4143,8124,4179,0.8169,1
8104,3843,8136,3888,0.6924,1
8163,3974,8199,4017,0.7695,1
7883,3686,7922,3732,0.7866,1
7963,4060,8003,4094,0.7632,1
7876,3900,7918,3939,0.7905,1
7866,3800,7911,3842,0.7529,1
7821,4100,7867,4138,0.7837,1
7886,3735,7914,3776,0.7334,1
7880,3935,7924,3959,0.7544,1
8266,3723,8296,3754,0.7446,2
7870,4103,7904,4134,0.7505,1
7935,4147,7980,4186,0.7256,1
8292,3863,8325,3892,0.4102,2
8044,4045,8076,4076,0.5459,1
8184,3914,8221,3949,0.7461,1
8145,3863,8185,3914,0.6655,1
7855,4015,7926,4057,0.7544,1
8259,4123,8291,4158,0.4944,1
8184,4123,8220,4158,0.6909,1
8255,4071,8282,4114,0.6411,2
8137,3955,8176,3996,0.6938,1
7920,4188,7962,4218,0.6836,1
8154,3804,8198,3842,0.6108,2
8030,3993,8060,4035,0.6357,1
7833,3878,7877,3912,0.6724,1
8144,3927,8188,3958,0.6763,1
8284,4192,8320,4232,0.353,2
7839,4148,7870,4176,0.563,1
8162,4033,8189,4072,0.6519,1
8224,3899,8270,3934,0.6187,1
7922,3797,7951,3822,0.4712,1
8247,3915,8278,3948,0.4397,1
7966,3794,8008,3832,0.2961,1
8170,4190,8195,4238,0.4749,1
7890,4056,7922,4102,0.6074,1
7826,4060,7864,4101,0.6045,1
7924,3724,7957,3757,0.313,2
7930,3876,7958,3914,0.4094,1
8133,4088,8175,4126,0.5527,1
8284,3961,8312,4012,0.5444,2
7812,4198,7843,4231,0.543,1
7824,4178,7851,4200,0.52,1
8107,3719,8129,3768,0.4556,2
7842,4183,7872,4221,0.4724,1
8122,4156,8150,4180,0.4387,1
8314,4110,8340,4150,0.4021,2
7843,4062,7890,4107,0.3884,1
8136,4013,8158,4046,0.2686,1
8314,4000,8338,4042,0.3174,2
8156,3778,8186,3813,0.3127,2
8167,4117,8192,4150,0.3022,1
8056,4182,8078,4204,0.2617,1
8190,3938,8220,3967,0.2639,1
7853,3850,7876,3872,0.2087,1
8264,3954,8294,3971,0.2157,2
8543,3952,8590,3992,0.8345,1
8788,3926,8854,3979,0.8286,1
8554,4062,8593,4099,0.8213,1
8696,4125,8722,4164,0.4285,2
8722,4043,8764,4086,0.3958,1
8700,3744,8736,3788,0.7197,1
8393,4082,8438,4122,0.7178,2
8728,4082,8773,4125,0.4583,2
8705,3873,8743,3906,0.7188,1
8764,3842,8800,3873,0.6899,1
8511,3890,8540,3935,0.4214,1
8370,3706,8394,3768,0.6641,2
8736,3702,8765,3735,0.7422,1
8654,3805,8691,3842,0.6777,1
8762,3872,8794,3906,0.7163,1
8800,4082,8834,4132,0.522,1
8786,3803,8814,3832,0.4207,1
8534,4092,8578,4128,0.7329,1
8767,3701,8800,3727,0.7178,1
8466,4146,8502,4168,0.5332,1
8776,4144,8800,4178,0.5801,2
8637,3781,8670,3812,0.6099,1
8517,3775,8550,3815,0.4419,2
8506,3834,8544,3867,0.3406,2
8664,4028,8685,4046,0.2922,1
8662,3896,8693,3936,0.6475,1
8648,4116,8667,4158,0.5596,2
8369,4049,8421,4086,0.4685,1
8805,4038,8838,4071,0.3154,1
8751,4168,8781,4191,0.334,2
8705,4070,8732,4098,0.3542,2
8466,3792,8494,3842,0.623,2
8783,3744,8819,3772,0.4258,1
8650,3690,8679,3728,0.4189,2
8363,3794,8386,3821,0.498,2
8667,3716,8697,3750,0.2917,1
8496,4023,8536,4065,0.446,2
8668,3734,8700,3757,0.2715,2
8738,3783,8770,3838,0.4421,1
8743,3933,8761,3966,0.3342,2
8727,3951,8747,3981,0.2384,2
8388,3775,8412,3799,0.2502,2
8537,3869,8553,3908,0.2161,2
8676,3884,8703,3912,0.1594,1
8557,4164,8592,4201,0.1771,2
9216,3944,9254,3990,0.7314,1
8969,3994,8995,4028,0.5645,2
8866,4021,8901,4065,0.366,2
8933,3712,8973,3755,0.6821,2
8972,3816,8994,3857,0.7769,2
9233,3898,9270,3937,0.7124,1
9145,4170,9187,4202,0.6919,1
8939,3805,8972,3843,0.5044,2
9021,3840,9052,3874,0.5537,1
9296,3796,9330,3831,0.7612,1
9332,3886,9368,3922,0.6143,1
9153,4032,9176,4066,0.5903,2
9264,3923,9301,3968,0.7412,1
9245,3848,9286,3887,0.6543,1
9156,4188,9193,4224,0.6997,2
8993,3834,9021,3876,0.7412,2
9254,4046,9289,4076,0.4382,2
9302,3849,9329,3889,0.6211,1
9172,4028,9193,4060,0.6694,2
9027,3746,9053,3796,0.6528,2
9027,3718,9050,3739,0.3289,3
8939,3754,8967,3794,0.3728,2
9181,3890,9221,3930,0.6592,1
9329,4061,9359,4090,0.4844,2
8967,3730,9000,3762,0.4397,2
9138,4072,9180,4108,0.6167,2
9048,3947,9069,3979,0.5156,2
8922,4082,8968,4112,0.5728,2
8894,3917,8908,3950,0.5322,2
9328,3770,9354,3803,0.3735,2
9262,3830,9284,3851,0.4526,1
9086,3786,9104,3818,0.4551,2
9259,3970,9284,4001,0.3787,1
9282,3974,9316,4004,0.2163,1
8842,3696,8870,3717,0.2671,2
9240,4077,9253,4097,0.1813,-100
9490,4128,9534,4171,0.6206,1
9674,3899,9713,3936,0.8193,1
9774,4094,9808,4142,0.4771,1
9522,3779,9563,3825,0.6206,1
9795,4145,9841,4193,0.8022,1
9630,4017,9666,4057,0.8071,1
9809,3778,9856,3824,0.7969,1
9844,4064,9882,4108,0.7856,1
9443,3723,9475,3752,0.5522,2
9726,3707,9766,3754,0.7822,1
9676,3806,9711,3837,0.7822,1
9838,3864,9874,3901,0.7627,1
9711,3951,9753,3999,0.7715,1
9641,3934,9682,3971,0.7749,1
9692,3769,9726,3803,0.772,1
9462,3765,9484,3808,0.7681,2
9582,4000,9610,4033,0.7661,1
9734,4000,9770,4024,0.7104,1
9796,3758,9826,3799,0.7637,1
9632,4062,9666,4105,0.7402,1
9528,3713,9563,3768,0.6958,2
9819,4122,9853,4152,0.7329,1
9355,4178,9383,4208,0.5083,2
9348,3860,9386,3896,0.6499,1
9374,4005,9406,4034,0.3164,1
9552,4018,9568,4040,0.4175,1
9506,3971,9531,4004,0.3591,2
9582,3895,9614,3943,0.4797,2
9556,3854,9586,3890,0.6455,1
9602,3966,9628,3992,0.6709,1
9753,3772,9796,3809,0.6899,1
9364,3920,9391,3944,0.3501,1
9555,3764,9587,3788,0.5527,2
9766,3815,9818,3846,0.6748,1
9616,3779,9655,3826,0.6665,1
9768,3950,9786,3980,0.3445,2
9358,3727,9384,3755,0.4622,1
9786,3871,9814,3899,0.6377,1
9443,3974,9472,4012,0.5117,2
9760,3878,9777,3900,0.5293,1
9412,3882,9431,3904,0.3201,2
9697,4084,9719,4109,0.3794,1
9569,3964,9587,3990,0.3394,1
9568,4075,9602,4101,0.5322,1
9440,4041,9472,4098,0.4729,2
9718,3875,9758,3910,0.3877,1
9516,4184,9534,4208,0.2224,1
9462,3828,9479,3843,0.189,2
9666,3738,9684,3759,0.2517,1
9477,4028,9498,4050,0.1606,2
9490,3864,9536,3904,0.1943,1
9634,3757,9657,3774,0.1923,2
9783,3722,9810,3753,0.1825,1
9773,3768,9797,3806,0.1997,1
9806,3711,9835,3737,0.1543,-100
9878,3766,9915,3808,0.343,1
10160,4008,10202,4052,0.6143,1
10112,3784,10140,3824,0.7798,2
10309,4109,10346,4136,0.5464,1
10026,4042,10062,4080,0.6196,1
10184,3919,10221,3962,0.4717,2
10298,4041,10327,4067,0.5298,2
10210,3886,10238,3935,0.7759,2
10030,4152,10062,4190,0.4453,1
10143,3911,10177,3945,0.6123,2
10166,3846,10197,3881,0.405,2
9871,3732,9901,3762,0.5312,1
10266,3898,10288,3918,0.6201,3
9941,3964,9963,3990,0.6143,2
10064,4047,10100,4116,0.5981,2
10096,4091,10136,4121,0.5923,1
10082,4006,10125,4036,0.7041,2
10222,4094,10253,4134,0.5479,1
10052,3944,10074,3989,0.7358,2
10356,4156,10392,4195,0.6724,1
10358,4039,10400,4063,0.6392,2
10338,3747,10382,3770,0.709,2
9891,4028,9909,4055,0.688,2
10070,3828,10107,3859,0.6875,2
10023,3808,10055,3849,0.6919,2
10351,4066,10377,4103,0.6821,2
10302,4076,10336,4098,0.564,2
9864,4198,9887,4218,0.4556,2
9877,3823,9905,3857,0.6143,2
10137,3856,10156,3885,0.5918,2
10077,3881,10108,3922,0.5396,2
9925,4033,9948,4056,0.5278,2
10141,4002,10174,4036,0.5796,1
10060,3786,10088,3812,0.4727,2
10146,4119,10170,4148,0.2678,1
10212,3818,10241,3852,0.4873,2
10052,4094,10076,4126,0.3774,2
10166,3979,10203,3996,0.4336,2
10336,3902,10377,3946,0.3923,2
10258,4127,10292,4164,0.3076,1
9872,4147,9896,4179,0.3542,2
10060,3811,10084,3832,0.3274,2
10352,3902,10376,3926,0.1719,-100
10524,3732,10573,3792,0.7939,1
10556,4132,10602,4189,0.8247,2
10613,3887,10651,3927,0.7876,1
10578,3918,10621,3956,0.8047,1
10853,3801,10898,3841,0.8013,1
10385,4134,10430,4178,0.8013,1
10820,4083,10864,4126,0.6582,1
10784,4146,10826,4182,0.7012,1
10790,3778,10819,3809,0.5469,1
10582,4019,10621,4056,0.751,1
10868,3749,10902,3777,0.6704,1
10810,3815,10848,3858,0.6577,1
10647,4156,10683,4186,0.5596,1
10418,3876,10467,3928,0.7197,1
10378,4195,10423,4218,0.5894,1
10529,4028,10570,4063,0.647,1
10698,3796,10733,3825,0.3875,2
10395,3952,10435,4000,0.7627,1
10618,3980,10653,4014,0.6763,1
10656,3985,10689,4021,0.623,1
10424,3952,10462,4002,0.6997,1
10494,4130,10522,4164,0.4583,2
10720,3926,10755,3952,0.6641,2
10743,3817,10772,3841,0.4377,1
10660,3780,10686,3812,0.4473,1
10594,3896,10620,3922,0.585,1
10477,3784,10524,3833,0.4119,1
10657,3967,10682,3989,0.489,1
10836,3882,10876,3916,0.5884,2
10684,3878,10712,3912,0.4324,1
10761,3886,10804,3924,0.4702,2
10553,3688,10582,3719,0.3474,1
10726,3944,10756,3972,0.5591,2
10720,3883,10750,3914,0.3076,1
10752,4014,10774,4054,0.522,2
10439,4105,10477,4126,0.3384,1
10633,3743,10676,3778,0.4668,2
10626,4190,10648,4204,0.3486,2
10766,4027,10787,4056,0.4502,2
10467,3801,10499,3835,0.4072,1
10590,3702,10618,3728,0.2335,2
10540,3860,10567,3901,0.2498,1
10738,4014,10752,4030,0.3167,2
10446,3790,10461,3815,0.2014,2
10559,3789,10591,3826,0.2156,2
10753,3777,10782,3801,0.2362,-100
10688,3761,10704,3783,0.181,2
10384,3730,10411,3783,0.1827,2
10480,3785,10512,3814,0.1569,-100
11222,4090,11253,4136,0.4458,1
11055,3713,11085,3751,0.8091,1
10924,4150,10964,4193,0.7778,2
11093,3684,11137,3723,0.7598,1
11081,3814,11112,3852,0.45,1
11384,3743,11414,3769,0.7373,1
11205,4170,11244,4196,0.4119,2
11019,4087,11043,4110,0.7563,3
10996,3883,11031,3913,0.5112,2
11034,4064,11085,4091,0.6748,2
11250,3956,11283,3990,0.7075,1
11129,3929,11154,3958,0.665,1
11121,3856,11151,3906,0.481,2
11306,3928,11330,3972,0.5645,2
11272,4099,11298,4132,0.303,2
11095,3990,11115,4013,0.3313,2
11326,4006,11356,4036,0.6831,1
11074,4100,11108,4131,0.6553,2
11248,3991,11275,4034,0.5684,2
11130,4064,11160,4085,0.3459,2
11015,3994,11050,4022,0.4971,2
11057,4176,11085,4202,0.2563,2
11362,4180,11390,4210,0.4402,1
11099,4196,11154,4228,0.6851,1
11368,4003,11395,4038,0.3787,1
11335,3772,11368,3800,0.6147,1
11210,4026,11238,4067,0.6772,2
11385,3699,11411,3719,0.3044,3
11253,3758,11289,3798,0.6445,2
10972,3841,11011,3866,0.4651,2
10976,3709,11010,3740,0.4436,1
10894,4035,10930,4076,0.6123,1
11338,3951,11368,3985,0.3813,1
11060,4050,11106,4072,0.4453,2
11359,4054,11385,4085,0.302,1
11278,4134,11306,4157,0.3745,1
10906,3702,10943,3749,0.323,2
11388,3938,11414,3969,0.5874,1
11127,4103,11147,4124,0.3357,2
11092,3939,11128,3961,0.5571,2
11006,3718,11044,3765,0.5913,2
11378,3819,11408,3845,0.3228,1
10941,3995,10970,4023,0.4324,2
10899,3858,10926,3884,0.4517,2
11199,4008,11238,4030,0.3455,2
11148,3765,11176,3798,0.4771,2
11092,4082,11124,4109,0.417,2
11114,4078,11134,4104,0.2791,2
10921,3789,10943,3814,0.2498,1
10942,3789,10955,3809,0.1666,3
11094,4165,11128,4189,0.226,5
10973,3813,11002,3834,0.2301,2
11073,4028,11098,4053,0.1725,2
11164,4019,11183,4044,0.1748,2
10943,3990,10964,4006,0.173,-100
11108,4084,11128,4108,0.163,-100
10893,4058,10916,4077,0.1603,-100
11506,4031,11558,4082,0.5195,1
11590,3761,11625,3798,0.4802,1
11409,4146,11448,4184,0.6841,1
11842,4192,11882,4224,0.7046,1
11710,4074,11741,4118,0.6675,2
11813,3816,11862,3847,0.6152,1
11624,3999,11678,4042,0.7993,2
11462,3775,11496,3803,0.6968,1
11650,3702,11677,3736,0.4802,1
11867,4047,11902,4082,0.7124,1
11426,3794,11462,3830,0.4287,1
11692,4182,11731,4210,0.4319,1
11808,4048,11833,4085,0.4966,1
11575,3729,11603,3760,0.4919,1
11814,4114,11844,4142,0.4246,1
11446,3838,11472,3866,0.3389,1
11591,3884,11622,3908,0.6118,2
11596,3840,11635,3863,0.7188,2
11902,3814,11924,3845,0.5083,1
11585,4090,11622,4120,0.521,2
11691,4113,11714,4138,0.6187,1
11407,4092,11463,4120,0.6411,2
11652,3915,11681,3932,0.5195,2
11476,3834,11512,3870,0.4851,1
11822,3764,11842,3783,0.3269,3
11773,3694,11813,3741,0.3857,2
11704,3735,11736,3776,0.5229,1
11740,3716,11772,3738,0.5396,1
11853,3915,11884,3950,0.3445,2
11697,3714,11719,3738,0.3152,3
11533,4192,11553,4212,0.2986,3
11551,3703,11604,3726,0.6006,2
11560,4124,11591,4145,0.5098,2
11869,4156,11890,4175,0.4651,2
11478,4158,11522,4184,0.437,2
11466,4047,11496,4088,0.4458,2
11402,3858,11430,3881,0.2063,1
11802,3733,11833,3764,0.3042,2
11554,4082,11576,4104,0.4934,2
11507,3904,11530,3920,0.3269,2
11770,4106,11810,4138,0.2271,1
11754,3879,11782,3906,0.427,2
11406,3947,11425,3972,0.3857,-100
11840,3791,11878,3818,0.2083,1
11892,4039,11914,4066,0.2017,1
11567,3761,11589,3793,0.1749,-100
11670,3749,11688,3764,0.1653,-100
11695,4010,11739,4038,0.1536,-100
12029,3851,12078,3880,0.8379,2
12103,3964,12132,4006,0.7573,2
12242,3809,12277,3847,0.3784,2
12301,3846,12332,3884,0.8271,2
12055,3804,12097,3833,0.7241,2
